marque,modèle,Puissance fiscale,Année,price,Carburant,Kilométrage
Ford,Fiesta,6,2012,76000,Essence,166000.0
Ford,Fiesta,6,2007,62000,Diesel,230000.0
Ford,Fiesta,6,2012,72000,Diesel,112557.0
Renault,Symbol,7,2013,68000,Essence,120000.0
Land-rover,Range rover evoque,9,2018,340000,Diesel,100000.0
Renault,Clio,6,2016,97000,Diesel,165000.0
Dacia,Logan,8,2008,37000,Essence,230000.0
Peugeot,Bipper,6,2013,65000,Diesel,190000.0
Volkswagen,Tiguan,8,2017,227000,Diesel,108000.0
Hyundai,I30,6,2012,105000,Diesel,153800.0
Bmw,Serie 4 gran coupe,8,2016,240000,Diesel,124000.0
Citroen,C5,8,2018,170000,Diesel,85750.0
Suzuki,Celerio,6,2013,53000,Essence,90000.0
Audi,A3 sportback,8,2015,238000,Diesel,164000.0
Volkswagen,Golf 6,8,2009,123000,Diesel,270000.0
Kia,Picanto,6,2007,47000,Essence,257000.0
Kia,Picanto,5,2006,50000,Essence,130000.0
Peugeot,206+,6,2013,77000,Diesel,138000.0
Opel,Astra,8,2016,140000,Diesel,111000.0
Peugeot,307,6,2005,60000,Diesel,280000.0
Chery,Qq,6,2010,34000,Essence,131000.0
Ford,Focus 5p,6,2009,92000,Diesel,270000.0
Renault,Master,9,2015,160000,Diesel,167000.0
Mercedes,Classe e,9,2011,160000,Diesel,170000.0
Peugeot,2008,6,2016,134000,Diesel,100000.0
Infiniti,Fx35,20,2007,65000,Essence,180000.0
Volkswagen,Polo,5,2014,100000,Diesel,150000.0
Mini,Cooper,11,2019,290000,Essence,60500.0
Mercedes,Classe c,9,2000,110000,Diesel,340000.0
Hyundai,Elantra,6,2019,190000,Diesel,17343.0
Peugeot,407,8,2006,45000,Diesel,145000.0
Dacia,Logan,6,2016,85000,Diesel,110000.0
Volvo,S40,9,2011,85000,Essence,71500.0
Citroen,C3,6,2007,55000,Diesel,32000.0
Peugeot,206+,6,2012,66000,Essence,175000.0
Renault,Megane,7,2009,85000,Diesel,280000.0
Honda,Accord,9,2009,115000,Diesel,130000.0
Nissan,X trail,8,2002,65000,Diesel,211000.0
Opel,Corsa,6,1998,40000,Essence,250000.0
Renault,Symbol,7,2013,63000,Essence,197000.0
Opel,Vectra,9,2005,55000,Diesel,280000.0
Peugeot,3008,8,2018,205000,Diesel,72000.0
Audi,A5 coupe,11,2013,210000,Diesel,160000.0
Hyundai,Ix35,6,2014,155000,Diesel,180000.0
Dacia,Logan,6,2021,128000,Diesel,19000.0
Skoda,Superb,8,2018,240000,Diesel,85000.0
Renault,Megane,6,2008,78000,Diesel,280000.0
Mercedes,Classe c,9,2001,75000,Diesel,350000.0
Nissan,Juke,6,2015,125000,Diesel,90000.0
Mitsubishi,Lancer,8,2013,78000,Diesel,109000.0
Renault,Symbol,6,2010,66000,Essence,120000.0
Honda,Cr-v,11,2008,75000,Essence,221700.0
Dacia,Dokker,6,2015,117000,Diesel,240000.0
Volkswagen,Cc,7,2015,223000,Diesel,163000.0
Audi,A3 sportback,8,2009,129000,Diesel,180000.0
Dacia,Logan,6,2017,88000,Diesel,106000.0
Mercedes,Classe c,8,2012,180000,Diesel,160000.0
Nissan,Qashqai,6,2018,225000,Diesel,14000.0
Skoda,Yeti,8,2016,160000,Diesel,116000.0
Dacia,Logan,6,2017,89000,Diesel,104000.0
Volkswagen,Gol,6,2006,42500,Essence,84000.0
Peugeot,407,8,2006,59000,Diesel,300000.0
Hyundai,Elantra,6,2008,80000,Diesel,218000.0
Hyundai,Creta,6,2016,160000,Diesel,85100.0
Opel,Corsa,6,2020,145000,Diesel,42000.0
Dacia,Sandero,6,2017,117000,Diesel,68000.0
Audi,Q5,12,2014,290000,Diesel,220000.0
Kia,Sportage,8,2003,42000,Diesel,290000.0
Fiat,Doblo,5,2016,85000,Diesel,170000.0
Seat,Ibiza,6,2011,80000,Diesel,200000.0
Renault,Megane,6,2010,97000,Diesel,213700.0
Volkswagen,Polo,8,2006,56000,Essence,146000.0
Kia,Sportage,7,2009,90000,Diesel,180000.0
Hyundai,Santa fe,9,2020,330000,Diesel,72000.0
Fiat,Doblo,5,2019,108000,Diesel,60000.0
Renault,Laguna,7,2003,52000,Diesel,111111.0
Fiat,Palio,7,2002,37000,Diesel,250000.0
Mitsubishi,Lancer,8,2012,92000,Diesel,299000.0
Suzuki,Sx-4,6,2014,78000,Diesel,270000.0
Ssangyong,Korando,8,2012,89500,Diesel,80000.0
Mercedes,Classe c,9,2008,133000,Diesel,151000.0
Opel,Astra,7,2010,118000,Diesel,127800.0
Toyota,Rav-4,9,2007,90000,Diesel,218500.0
Renault,Megane,7,2001,60000,Diesel,400000.0
Seat,Ibiza,6,2011,90000,Diesel,165000.0
Bmw,Serie 1,9,2007,77000,Essence,190000.0
Bmw,Serie 1,6,2014,185000,Diesel,114000.0
Volkswagen,Bora,8,2005,80000,Diesel,240000.0
Mercedes,Glc,9,2017,360000,Diesel,120000.0
Audi,Rs3,14,2015,375000,Essence,62000.0
Renault,Clio,6,2018,112000,Diesel,64000.0
Renault,Kadjar,6,2021,254000,Diesel,35000.0
Dacia,Sandero,6,2010,64000,Diesel,148000.0
Renault,Megane sedan,6,2017,165000,Diesel,132000.0
Ford,Kuga,6,2019,220000,Diesel,72000.0
Alfa-romeo,159,10,2010,83000,Diesel,205000.0
Audi,A4,8,2016,228000,Diesel,224000.0
Peugeot,308,6,2009,88000,Diesel,165000.0
Citroen,Spacetourer,6,2017,260000,Diesel,97000.0
Land-rover,Range rover sport,12,2011,180000,Diesel,172000.0
Volkswagen,Tiguan,8,2017,330000,Diesel,170000.0
Mercedes,Classe a,7,2001,46000,Diesel,180000.0
Renault,Kangoo,7,2009,69000,Diesel,164000.0
Toyota,Yaris,5,2013,93000,Diesel,227000.0
Mercedes,Vito,9,2006,110000,Diesel,400000.0
Dacia,Dokker,6,2021,115000,Diesel,34000.0
Hyundai,Ix35,8,2012,129000,Diesel,175000.0
Fiat,Doblo,5,2016,80000,Diesel,125000.0
Mercedes,Classe c,9,2012,220000,Diesel,300000.0
Renault,Clio,6,2017,120000,Diesel,117000.0
Opel,Astra,7,2002,62000,Diesel,250000.0
Citroen,Berlingo,7,2006,67000,Diesel,280000.0
Hyundai,Accent,6,2008,68000,Diesel,285000.0
Volkswagen,Golf 6,9,2010,85000,Essence,147000.0
Volkswagen,Golf 7,6,2013,165000,Diesel,200000.0
Nissan,Note,6,2015,85000,Diesel,160000.0
Renault,Clio,7,2007,45000,Essence,310000.0
Opel,Zafira,8,2008,70000,Diesel,145000.0
Fiat,Punto,5,2015,105000,Diesel,36500.0
Volkswagen,Golf 3,8,1993,40000,Diesel,240000.0
Renault,Clio,6,2015,100000,Diesel,160000.0
Volkswagen,Golf 6,6,2011,114000,Diesel,200000.0
Volkswagen,Golf 6,6,2012,140000,Diesel,170000.0
Volkswagen,Touareg,12,2017,220000,Diesel,127000.0
Volkswagen,Polo,8,2005,56000,Diesel,210000.0
Volkswagen,Polo,5,2020,147000,Essence,28000.0
Opel,Astra,6,2018,179000,Diesel,77000.0
Mercedes,Classe b,9,2010,80000,Essence,182000.0
Renault,Megane,6,2013,112000,Diesel,161000.0
Hyundai,I20,7,2012,87000,Essence,125000.0
Volkswagen,Golf 7,8,2018,240000,Diesel,67000.0
Mercedes,Classe b,7,2015,165000,Diesel,85000.0
Audi,Q5,8,2012,280000,Diesel,102000.0
Mercedes,Cls,17,2004,55000,Essence,290000.0
Renault,Clio,6,2019,130000,Diesel,18000.0
Mercedes,Classe e,9,2002,85000,Diesel,157000.0
Renault,Kangoo,6,2010,72000,Diesel,200000.0
Mercedes,Classe c,9,1998,62000,Diesel,146860.0
Mercedes,Classe c,9,1996,63000,Diesel,153688.0
Ford,Kuga,8,2013,137000,Diesel,185000.0
Renault,Megane,6,2012,90000,Diesel,190000.0
Fiat,Grande punto,5,2017,92000,Diesel,116000.0
Fiat,Palio,7,2004,42000,Diesel,180000.0
Hyundai,Accent,6,2015,110000,Diesel,173500.0
Volkswagen,Golf 6,9,2014,119000,Essence,49000.0
Peugeot,308,6,2010,105000,Diesel,103000.0
Dacia,Logan,6,2013,67000,Diesel,165000.0
Alfa-romeo,Giulietta,6,2020,177000,Diesel,39999.0
Jeep,Grand cherokee,12,2017,260000,Diesel,80000.0
Renault,Kangoo,6,2011,75000,Diesel,174000.0
Ds,Ds5,8,2017,240000,Diesel,80000.0
Bmw,Serie 1,6,2015,167000,Diesel,106400.0
Fiat,Palio,7,2003,35000,Diesel,250000.0
Ford,Fiesta,6,2017,90000,Essence,98000.0
Dacia,Logan,6,2013,76000,Diesel,94800.0
Dacia,Logan,7,2010,58000,Diesel,314405.0
Volkswagen,Touareg,12,2013,155000,Diesel,169000.0
Nissan,Tiida,9,2007,56000,Essence,360000.0
Honda,Civic,9,2003,43000,Essence,217000.0
Toyota,Avensis,8,2013,103000,Diesel,220000.0
Peugeot,307,6,2003,54000,Diesel,285000.0
Fiat,Fiorino,5,2019,105000,Diesel,59000.0
Volkswagen,Tiguan,8,2015,220000,Diesel,148000.0
Hyundai,Tucson,7,2019,285000,Diesel,65000.0
Honda,Accord,9,2011,108000,Diesel,120000.0
Fiat,500,6,2010,85000,Diesel,153688.0
Mercedes,Classe c,9,2014,295000,Diesel,175000.0
Volkswagen,Touareg,11,2012,139000,Diesel,216395.0
Mercedes,Classe s,12,2006,130000,Diesel,200000.0
Hyundai,Grand santa fe,9,2017,235000,Diesel,120000.0
Seat,Ibiza,8,2001,41000,Essence,281896.0
Volkswagen,Tiguan,8,2010,200000,Diesel,166000.0
Ford,Kuga,8,2015,165000,Diesel,82000.0
Mercedes,Classe e,11,2004,58000,Diesel,350000.0
Opel,Grandland,6,2021,265000,Diesel,43417.0
Renault,Megane,6,2016,129000,Diesel,88000.0
Renault,Fluence,6,2014,100000,Diesel,150000.0
Volkswagen,Golf 4,8,1999,48000,Essence,280000.0
Volkswagen,Touran,8,2017,260000,Diesel,108000.0
Nissan,Qashqai,6,2012,115000,Diesel,235000.0
Peugeot,407,8,2005,55000,Diesel,252000.0
Renault,Scenic,6,2006,80000,Diesel,206000.0
Mercedes,Classe ml,12,2013,260000,Diesel,150000.0
Hyundai,I10,6,2010,55000,Essence,119000.0
Renault,Clio,7,2002,48000,Essence,145000.0
Ford,Kuga,8,2011,118000,Diesel,155000.0
Opel,Astra,7,2009,76000,Diesel,214000.0
Ford,Fiesta,4,2017,95000,Diesel,106000.0
Renault,Scenic,7,1999,50000,Diesel,340000.0
Seat,Ibiza,6,2012,91000,Diesel,160000.0
Audi,A5 coupe,11,2011,160000,Essence,110000.0
Volkswagen,Golf 6,6,2011,128000,Diesel,230000.0
Hyundai,Ix35,7,2014,157000,Diesel,40200.0
Opel,Astra,6,2016,148000,Diesel,159000.0
Dacia,Duster,6,2013,105000,Diesel,169000.0
Kia,Sorento,8,2007,69000,Diesel,139000.0
Volkswagen,Caddy,8,2020,170000,Diesel,75000.0
Volkswagen,Golf 5,8,2008,98000,Diesel,280000.0
Hyundai,Elantra,6,2008,74000,Diesel,300000.0
Suzuki,Alto,5,2007,33000,Essence,180000.0
Fiat,Punto,8,2002,35000,Diesel,185000.0
Audi,Tt,10,2003,75000,Essence,178000.0
Renault,Latitude,8,2015,110000,Diesel,160000.0
Mini,Countryman,6,2012,135000,Diesel,159000.0
Fiat,Doblo,6,2016,90000,Diesel,145000.0
Hyundai,Accent,6,2009,60000,Diesel,280000.0
Kia,Picanto,5,2009,58000,Essence,155000.0
Renault,Clio,6,2016,121000,Diesel,78000.0
Mazda,3,11,2008,80000,Essence,131017.0
Peugeot,308,6,2017,137000,Diesel,144000.0
Jaguar,Xf,9,2012,120000,Diesel,175000.0
Citroen,C4,6,2007,67000,Diesel,230000.0
Ford,Focus 5p,6,2016,135000,Diesel,100000.0
Volkswagen,Tiguan,11,2017,190000,Essence,140000.0
Dacia,Sandero,5,2010,70000,Essence,68330.0
Audi,Q5,8,2015,350000,Diesel,100000.0
Seat,Leon,8,2010,92000,Diesel,20862.0
Hyundai,Tucson,7,2017,185000,Diesel,63000.0
Bmw,Serie 1,8,2012,145000,Diesel,113000.0
Ford,Fusion,8,2017,189000,Diesel,140000.0
Dacia,Logan,6,2010,65000,Diesel,201400.0
Mercedes,190,8,1991,55000,Diesel,510000.0
Dacia,Sandero,6,2022,120000,Diesel,3000.0
Dacia,Sandero,6,2020,125000,Diesel,40000.0
Volkswagen,Touran,8,2009,115000,Diesel,245000.0
Ssangyong,Korando,8,2012,75000,Diesel,121120.0
Volkswagen,Tiguan,8,2017,285000,Diesel,68000.0
Volkswagen,Passat cc,8,2012,150000,Diesel,190000.0
Citroen,C3,6,2019,138000,Diesel,55000.0
Audi,A3 berline,6,2014,225000,Diesel,90000.0
Audi,A3 sportback,8,2010,120000,Diesel,243000.0
Mazda,6,9,2016,192000,Diesel,176000.0
Renault,Megane,7,2003,57000,Diesel,276000.0
Citroen,C5 aircross,8,2021,230000,Diesel,14000.0
Toyota,Corolla,8,2003,55000,Diesel,158000.0
Volkswagen,Jetta,8,2018,180000,Diesel,50000.0
Ds,Ds5,8,2015,180000,Diesel,107000.0
Mercedes,Classe a,8,2013,180000,Diesel,186000.0
Peugeot,107,5,2013,68000,Essence,100000.0
Bmw,X3,8,2016,275000,Diesel,97000.0
Peugeot,308,6,2018,165000,Diesel,85000.0
Ford,Kuga,6,2021,254000,Diesel,22000.0
Bmw,Serie 3,10,1995,35000,Diesel,299000.0
Hyundai,Accent,6,2010,70000,Diesel,24000.0
Suzuki,Samurai,6,1987,47000,Essence,300000.0
Citroen,C3,6,2019,145000,Diesel,39000.0
Toyota,Hilux,10,2017,260000,Diesel,186000.0
Citroen,C4,5,2006,65000,Diesel,34999.0
Renault,Symbol,6,2014,78000,Diesel,173000.0
Opel,Insignia,8,2010,87000,Diesel,205000.0
Chevrolet,Spark,5,2007,37000,Essence,96000.0
Ford,Fusion,8,2016,165000,Diesel,124000.0
Renault,Master,10,2010,115000,Diesel,194000.0
Lancia,Ypsilon,5,2013,90000,Diesel,103460.0
Volkswagen,Tiguan,8,2017,260000,Diesel,137000.0
Kia,Sorento,9,2015,198000,Diesel,98000.0
Volkswagen,Touareg,12,2015,210000,Diesel,84000.0
Hyundai,Ix35,8,2012,125000,Diesel,200000.0
Volkswagen,Polo,5,2014,105000,Diesel,170000.0
Renault,Clio,8,2017,113000,Diesel,94999.0
Renault,Megane,6,2019,148000,Diesel,170000.0
Bmw,Serie 2,8,2017,179000,Diesel,31000.0
Peugeot,206,6,2009,49000,Essence,119000.0
Audi,Q2,8,2019,270000,Diesel,90759.0
Peugeot,207,5,2006,69000,Diesel,133000.0
Toyota,Prado,12,2018,260000,Diesel,170000.0
Volkswagen,Touran,8,2009,118000,Diesel,270000.0
Peugeot,206+,6,2009,49000,Essence,127000.0
Dacia,Logan,6,2014,78000,Diesel,117000.0
Audi,Q5,8,2012,220000,Diesel,131806.0
Renault,Espace,8,2010,132000,Diesel,113000.0
Dacia,Logan,8,2008,45000,Essence,216000.0
Bmw,Serie 5,14,2007,70000,Essence,189000.0
Citroen,C4,6,2010,75000,Essence,105000.0
Chevrolet,Optra,8,2010,65000,Diesel,159000.0
Hyundai,Tucson,7,2017,220000,Diesel,79230.0
Volkswagen,Golf 7,8,2014,227000,Diesel,180000.0
Renault,Kangoo,6,2009,69000,Diesel,183000.0
Toyota,Corolla,6,2007,65000,Diesel,490000.0
Audi,A4,8,2013,180000,Diesel,80000.0
Renault,Clio,7,2007,55000,Diesel,169000.0
Mercedes,Classe c,9,2012,230000,Diesel,164000.0
Peugeot,307,8,2007,51000,Essence,140000.0
Volkswagen,Passat,8,2003,56000,Diesel,290000.0
Dacia,Logan,6,2011,65000,Diesel,160000.0
Opel,Astra,7,2013,117000,Diesel,135000.0
Nissan,Micra,6,2018,129000,Diesel,34000.0
Audi,A4,8,2013,170000,Diesel,230000.0
Dacia,Sandero,6,2022,138000,Diesel,1800.0
Fiat,Panda,5,2018,79000,Essence,120000.0
Renault,Kangoo,6,2009,69000,Essence,183000.0
Fiat,Punto,6,2017,90000,Diesel,80000.0
Renault,Clio,6,2014,91000,Diesel,150000.0
Renault,Kadjar,6,2020,205000,Diesel,59000.0
Peugeot,3008,6,2012,132000,Diesel,60000.0
Mercedes,190,8,1992,75000,Diesel,280000.0
Seat,Ibiza,6,2017,96000,Essence,74000.0
Peugeot,407,7,2008,65000,Diesel,200000.0
Volkswagen,Golf 7,11,2014,280000,Essence,70000.0
Ford,Focus 4p,6,2013,117000,Diesel,163000.0
Hyundai,Tucson,6,2017,250000,Diesel,130000.0
Audi,A5 coupe,11,2008,110000,Diesel,150000.0
Audi,Q5,12,2010,145000,Diesel,329000.0
Alfa-romeo,Giulietta,6,2020,179000,Diesel,39999.0
Fiat,Punto,7,2013,70000,Essence,91150.0
Renault,Kangoo,6,2012,83000,Diesel,190000.0
Renault,Clio,6,2019,107000,Diesel,119000.0
Opel,Astra,6,2016,147000,Diesel,163000.0
Seat,Ibiza,8,2009,60000,Essence,160000.0
Volkswagen,Golf 4,8,2000,55000,Diesel,300000.0
Ford,Fiesta,6,2007,63000,Diesel,190000.0
Jeep,Cherokee,9,2020,310000,Diesel,17000.0
Hyundai,I20,6,2019,140000,Diesel,75000.0
Bmw,Serie 4,13,2013,300000,Diesel,180000.0
Volkswagen,Passat,8,2003,67000,Diesel,300000.0
Bmw,Serie 3,8,2012,186000,Diesel,200000.0
Ford,Focus 5p,6,2012,122000,Diesel,159000.0
Peugeot,3008,6,2016,145000,Diesel,40000.0
Mercedes,Classe b,8,2009,105000,Diesel,130000.0
Volkswagen,Coccinelle,8,2019,260000,Diesel,71800.0
Mini,One,8,2009,85000,Essence,94000.0
Mercedes,Classe a,9,2000,43000,Essence,150000.0
Toyota,Corolla,5,2009,95000,Diesel,196000.0
Bmw,Serie 5,12,2011,150000,Diesel,192000.0
Volkswagen,Touareg,10,2011,94000,Diesel,349863.0
Volkswagen,Golf 6,8,2009,128000,Diesel,250000.0
Mazda,3,6,2011,95000,Diesel,150000.0
Renault,Kangoo,6,2018,148000,Diesel,64000.0
Mercedes,Classe e,11,2003,63000,Diesel,230000.0
Hyundai,Tucson,7,2017,210000,Diesel,120000.0
Volkswagen,Golf plus,8,2007,80000,Diesel,176000.0
Hyundai,Creta,6,2018,185000,Diesel,167000.0
Volkswagen,Touareg,12,2016,176000,Diesel,139000.0
Opel,Astra,7,2015,125000,Diesel,190000.0
Peugeot,407,11,2006,30000,Essence,220000.0
Peugeot,208,6,2018,114000,Diesel,69000.0
Peugeot,508,6,2014,115000,Diesel,161000.0
Mercedes,Classe c,9,2005,102000,Diesel,300000.0
Opel,Corsa,8,2016,86000,Essence,90000.0
Hyundai,Santa fe,9,2009,87000,Diesel,180000.0
Hyundai,Elantra,6,2020,170000,Diesel,50000.0
Dacia,Duster,6,2018,143000,Diesel,84000.0
Peugeot,301,6,2016,102000,Diesel,126000.0
Renault,Clio,6,2021,155000,Diesel,86000.0
Hyundai,Sonata,11,2013,85000,Essence,224000.0
Audi,A4,8,2014,197000,Diesel,145000.0
Mini,Cooper,9,2011,115000,Essence,88000.0
Ford,Focus 4p,6,2012,110000,Diesel,130000.0
Hyundai,Santa fe,9,2009,85000,Diesel,198000.0
Kia,Cerato,8,2007,60000,Diesel,234000.0
Toyota,Rav-4,9,2008,100000,Diesel,220000.0
Alfa-romeo,Giulietta,6,2020,180000,Diesel,39000.0
Citroen,Saxo,6,2002,31000,Essence,370009.0
Volkswagen,Caddy,6,2014,122000,Diesel,134000.0
Mercedes,250,8,1989,55000,Diesel,230000.0
Ford,Fiesta,6,2013,97999,Diesel,94000.0
Citroen,Berlingo,6,2014,100000,Diesel,90000.0
Citroen,C5,8,2008,93000,Diesel,170000.0
Renault,Laguna,8,2010,88000,Diesel,235000.0
Peugeot,Partner,7,2007,65000,Diesel,155000.0
Hyundai,H1,11,2008,110000,Diesel,202000.0
Mercedes,Gla,9,2018,340000,Diesel,67000.0
Suzuki,Swift,5,2009,50000,Essence,304667.0
Volkswagen,Tiguan,8,2017,240000,Diesel,25000.0
Toyota,Rav-4,8,2017,250000,Diesel,17000.0
Toyota,Auris,8,2010,85000,Essence,129500.0
Ssangyong,Kyron,8,2009,81000,Diesel,200000.0
Volkswagen,Passat,8,2011,122000,Diesel,153400.0
Renault,Scenic,6,2005,68000,Diesel,270000.0
Hyundai,Grand i10,6,2017,100000,Essence,34000.0
Nissan,Pathfinder,10,2010,110000,Diesel,170000.0
Renault,Kangoo,7,2010,70000,Diesel,120000.0
Bmw,Serie 1,8,2011,140000,Diesel,126000.0
Volkswagen,Caddy,8,2018,190000,Diesel,108000.0
Ford,B max,6,2014,98000,Essence,74000.0
Bmw,Serie 3,8,2013,235000,Diesel,190330.0
Nissan,Qashqai,6,2013,132000,Diesel,164000.0
Ford,Fiesta,6,2016,105000,Diesel,87000.0
Volkswagen,Touareg,10,2008,88000,Diesel,242000.0
Volkswagen,Golf 6,8,2010,165000,Diesel,187000.0
Peugeot,208,6,2020,127000,Diesel,24000.0
Dacia,Logan,7,2019,76000,Essence,99000.0
Dacia,Logan,6,2018,90000,Diesel,110000.0
Ford,Fiesta,6,2019,133000,Diesel,68000.0
Volkswagen,Polo,9,2005,42000,Essence,257000.0
Volkswagen,Polo,6,2015,122000,Diesel,120000.0
Land-rover,Discovery,8,2002,100000,Diesel,300000.0
Peugeot,Partner tepee,6,2013,93000,Diesel,180000.0
Mercedes,Classe a,6,2015,238000,Diesel,123000.0
Jaguar,Xf,12,2013,145000,Diesel,180000.0
Volkswagen,Cc,8,2017,195000,Diesel,65000.0
Volkswagen,Golf 5,8,2008,95000,Diesel,186000.0
Ford,Focus 5p,6,2021,225000,Diesel,19000.0
Volvo,S60,8,2016,158000,Diesel,153000.0
Bmw,Serie 5,8,2016,260000,Diesel,203000.0
Audi,A4,8,2012,150000,Diesel,174000.0
Mercedes,Classe c,8,2001,67000,Diesel,200000.0
Peugeot,308,6,2018,150000,Diesel,136000.0
Peugeot,207,6,2009,75000,Diesel,168000.0
Peugeot,306,7,2001,46000,Diesel,299700.0
Suzuki,Alto,4,2008,36000,Essence,82000.0
Fiat,Punto,5,2018,90000,Diesel,93000.0
Peugeot,Partner tepee,6,2017,133000,Diesel,93000.0
Volkswagen,Touareg,12,2010,87000,Diesel,212000.0
Peugeot,206+,6,2012,65000,Diesel,200000.0
Renault,Laguna,7,2003,50000,Diesel,195000.0
Fiat,Punto,7,2011,53000,Essence,160000.0
Audi,A4,8,2018,310000,Diesel,33000.0
Dacia,Logan,6,2017,92000,Diesel,96000.0
Hyundai,Elantra,6,2016,135000,Diesel,170000.0
Peugeot,301,7,2013,71000,Essence,98700.0
Citroen,Xsara,7,2005,48000,Diesel,160000.0
Kia,Carens,8,2008,67000,Diesel,244000.0
Toyota,Corolla,8,2009,90000,Diesel,275000.0
Mini,Countryman,8,2016,185000,Diesel,84000.0
Ford,Focus 5p,7,2002,54000,Diesel,213000.0
Dacia,Dokker,6,2017,97000,Diesel,107000.0
Mazda,3,9,2007,55000,Essence,175000.0
Volkswagen,Touareg,10,2004,83000,Diesel,215000.0
Bmw,Serie 5,8,2014,248000,Diesel,150000.0
Audi,A3 sportback,8,2006,90000,Diesel,215000.0
Opel,Astra,7,2014,138000,Diesel,180000.0
Opel,Astra,7,2012,95000,Diesel,220000.0
Fiat,Scudo,6,2009,75000,Diesel,300000.0
Dacia,Logan,6,2017,97000,Diesel,160000.0
Volkswagen,Tiguan,8,2009,150000,Diesel,230000.0
Peugeot,208,6,2019,132000,Diesel,91000.0
Audi,A5 coupe,8,2014,230000,Diesel,160000.0
Dacia,Logan,6,2012,63000,Diesel,173000.0
Ford,Focus 5p,7,2007,80000,Diesel,264000.0
Chevrolet,Optra,2,2006,44000,Essence,289000.0
Land-rover,Range rover evoque,8,2017,280000,Diesel,122000.0
Dacia,Logan,8,2010,50000,Essence,300000.0
Dacia,Duster,6,2018,145000,Diesel,127000.0
Renault,Clio,6,2019,122000,Diesel,64000.0
Peugeot,206,8,2005,53000,Essence,200000.0
Peugeot,407,11,2010,50000,Essence,197465.0
Volkswagen,Cc,8,2018,275000,Diesel,45000.0
Bmw,Serie 3,17,2009,138000,Essence,270000.0
Mercedes,Classe a,7,1999,49000,Diesel,350000.0
Volkswagen,Golf 6,6,2011,125000,Diesel,230000.0
Ford,Kuga,8,2016,173000,Diesel,144000.0
Renault,Clio,7,2003,46000,Essence,290000.0
Kia,Picanto,6,2007,56000,Essence,110000.0
Ford,Fiesta,7,2006,53000,Essence,202000.0
Citroen,Jumper,10,2014,130000,Diesel,216000.0
Volkswagen,Golf 7,8,2014,240000,Diesel,141000.0
Toyota,Yaris,6,2016,92000,Essence,67500.0
Ford,Fiesta,6,2014,105000,Diesel,65000.0
Land-rover,Range rover sport,12,2010,164000,Diesel,300000.0
Volkswagen,Passat,8,2003,65000,Diesel,229600.0
Peugeot,207,6,2011,78000,Diesel,141000.0
Volkswagen,Touran,8,2017,240000,Diesel,100000.0
Nissan,Note,5,2016,94000,Diesel,145000.0
Hyundai,Accent,6,2007,49000,Diesel,390000.0
Ford,Focus 5p,6,2015,155000,Diesel,69000.0
Alfa-romeo,147,9,2005,46000,Essence,150000.0
Renault,Kangoo,6,2007,72000,Diesel,203000.0
Volkswagen,Caddy,6,2018,145000,Diesel,900350.0
Hyundai,Santa fe,9,2014,180000,Diesel,139000.0
Volkswagen,Passat,8,2007,112000,Diesel,174000.0
Honda,Accord,13,2009,105000,Essence,175000.0
Volkswagen,Golf 5,8,2004,85000,Diesel,290000.0
Chery,Qq,5,2012,34000,Essence,65000.0
Nissan,X trail,9,2004,100000,Diesel,145000.0
Opel,Insignia,8,2010,88000,Diesel,173000.0
Isuzu,D-max,10,2008,115000,Diesel,274000.0
Citroen,Berlingo,6,2011,92000,Diesel,202000.0
Volkswagen,Tiguan,8,2016,210000,Diesel,98000.0
Peugeot,301,6,2016,96000,Diesel,126000.0
Mercedes,Glk,9,2013,250000,Diesel,136000.0
Seat,Ibiza,6,2018,130000,Diesel,62000.0
Citroen,C3,6,2005,55000,Diesel,206000.0
Bmw,Serie 1,11,2010,95000,Essence,204000.0
Volkswagen,Touran,6,2011,150000,Diesel,230000.0
Audi,Q5,12,2011,143000,Diesel,195700.0
Renault,Clio,6,2017,110000,Diesel,98000.0
Ford,Focus 5p,6,2011,115000,Diesel,200000.0
Volkswagen,Tiguan,8,2014,240000,Diesel,163000.0
Renault,Megane,7,2016,132000,Diesel,170000.0
Dacia,Dokker,6,2018,98000,Diesel,140000.0
Ssangyong,Korando,8,2012,90000,Diesel,96000.0
Audi,A3 sportback,8,2018,350000,Diesel,97000.0
Peugeot,207,6,2007,73000,Diesel,196000.0
Seat,Ibiza,6,2022,148000,Essence,3900.0
Jeep,Cherokee,13,2003,65000,Essence,130000.0
Bmw,Serie 5,8,2016,260000,Diesel,140000.0
Citroen,C4,6,2005,64000,Diesel,225000.0
Renault,Megane,6,2018,187000,Diesel,130000.0
Volkswagen,Amarok,8,2013,139000,Diesel,250000.0
Hyundai,Santa fe,8,2013,175000,Diesel,200000.0
Citroen,C5,8,2009,81000,Diesel,230000.0
Honda,Cr-v,8,2013,130000,Diesel,121000.0
Fiat,Ducato,9,2011,110000,Diesel,182000.0
Hyundai,I30,8,2012,125000,Diesel,100000.0
Audi,A3 berline,6,2015,175000,Diesel,173000.0
Bmw,X5,8,2015,240000,Diesel,220000.0
Renault,R19,6,1994,47000,Diesel,280000.0
Mercedes,190,8,1989,40000,Diesel,300000.0
Honda,Accord,9,2008,80000,Diesel,152000.0
Renault,Megane,6,2017,155000,Diesel,80000.0
Hyundai,Tucson,8,2010,100000,Diesel,270000.0
